iter	Logloss
50195	0.0007132012001
50200	0.0007131109653
50205	0.0007130024522
50210	0.000712865897
50215	0.0007126970423
50220	0.0007125925088
50225	0.0007124433669
50230	0.0007122875153
50235	0.0007121628062
50240	0.0007119462891
50245	0.0007118223204
50250	0.0007117091336
50255	0.0007116392595
50260	0.0007115110799
50265	0.0007113460197
50270	0.0007112421803
50275	0.0007111016455
50280	0.0007109439429
50285	0.0007108140511
50290	0.0007106728684
50295	0.0007105943873
50300	0.0007104770821
50305	0.000710326552
50310	0.0007102075347
50315	0.0007100274353
50320	0.0007098438192
50325	0.0007097216089
50330	0.0007095924112
50335	0.0007095052306
50340	0.0007093379492
50345	0.0007092396627
50350	0.0007091086604
50355	0.0007089799717
50360	0.0007088115335
50365	0.0007086748857
50370	0.0007085359242
50375	0.0007084387483
50380	0.0007083233403
50385	0.0007082211668
50390	0.0007081223713
50395	0.000707982438
50400	0.0007078127041
50405	0.0007076884115
50410	0.0007074935044
50415	0.0007073809192
50420	0.0007072089179
50425	0.0007070769438
50430	0.0007069835624
50435	0.0007068366417
50440	0.0007067157734
50445	0.0007066258162
50450	0.0007065498339
50455	0.0007064747309
50460	0.0007062600647
50465	0.000706171866
50470	0.0007060548847
50475	0.0007059113883
50480	0.0007058226343
50485	0.0007056918633
50490	0.0007055235177
50495	0.0007053980219
50500	0.0007052952469
50505	0.0007051842812
50510	0.0007050648474
50515	0.0007049739186
50520	0.0007048729945
50525	0.0007047440282
50530	0.00070462825
50535	0.0007045367659
50540	0.0007044165917
50545	0.0007043179813
50550	0.0007042007224
50555	0.0007040313587
50560	0.0007038890654
50565	0.0007037556105
50570	0.00070356385
50575	0.000703443537
50580	0.0007033031873
50585	0.0007031534438
50590	0.0007029759822
50595	0.0007028127729
50600	0.0007026674255
50605	0.0007024689553
50610	0.0007023291609
50615	0.000702234854
50620	0.000702098345
50625	0.0007019922382
50630	0.0007018669275
50635	0.0007017609595
50640	0.0007016267643
50645	0.0007015284315
50650	0.0007013153386
50655	0.0007011469004
50660	0.0007010126126
50665	0.0007009081716
50670	0.0007008006303
50675	0.0007006795306
50680	0.0007004900376
50685	0.0007003708815
50690	0.0007002342337
50695	0.0007000758832
50700	0.0006999277594
50705	0.000699768067
50710	0.000699615362
50715	0.0006994899589
50720	0.00069932513
50725	0.0006992368851
50730	0.00069910306
50735	0.0006990000072
50740	0.000698896353
50745	0.0006988164373
50750	0.0006986300447
50755	0.0006984742856
50760	0.0006983257454
50765	0.0006982498093
50770	0.0006981094133
50775	0.0006979625389
50780	0.0006978438455
50785	0.0006977233011
50790	0.0006975944736
50795	0.0006974920687
50800	0.0006973661565
50805	0.0006971902681
50810	0.0006970774978
50815	0.0006969683832
50820	0.0006967834713
50825	0.0006966486282
50830	0.0006965424288
50835	0.0006963696408
50840	0.0006962148073
50845	0.000696018188
50850	0.0006958584494
50855	0.0006957090761
50860	0.0006955628495
50865	0.000695440593
50870	0.000695317411
50875	0.0006951899717
50880	0.0006950338425
50885	0.0006948353723
50890	0.0006946731348
50895	0.0006945720256
50900	0.000694443522
50905	0.000694309373
50910	0.000694187533
50915	0.0006940944755
50920	0.0006939988729
50925	0.0006938410778
50930	0.0006937141475
50935	0.0006935899475
50940	0.0006934543177
50945	0.0006933076746
50950	0.0006931525634
50955	0.0006930388213
50960	0.0006928866716
50965	0.0006927577054
50970	0.0006926621491
50975	0.0006925052794
50980	0.0006924280477
50985	0.0006922674298
50990	0.000692127404
50995	0.0006920125513
51000	0.000691903159
51005	0.0006918126466
51010	0.0006916762765
51015	0.0006915803962
51020	0.0006913769284
51025	0.0006912540703
51030	0.0006911051598
51035	0.0006910230231
51040	0.0006909040057
51045	0.00069077379
51050	0.0006906736526
51055	0.0006904562562
51060	0.0006903467714
51065	0.0006902029048
51070	0.0006900701903
51075	0.0006899264625
51080	0.000689772323
51085	0.0006896614499
51090	0.0006895815806
51095	0.0006894148545
51100	0.0006893249437
51105	0.0006892098134
51110	0.0006890671499
51115	0.0006888843204
51120	0.0006887778434
51125	0.000688633329
51130	0.0006885270833
51135	0.0006883976543
51140	0.0006882859483
51145	0.0006881940476
51150	0.0006880824342
51155	0.0006879542546
51160	0.0006878405588
51165	0.0006877562008
51170	0.00068763052
51175	0.0006874820723
51180	0.0006873379743
51185	0.000687210535
51190	0.000687041449
51195	0.00068692655
51200	0.0006868088284
51205	0.0006867013333
51210	0.0006865907379
51215	0.0006864245209
51220	0.0006863472892
51225	0.0006861820901
51230	0.0006861018043
51235	0.0006859420657
51240	0.0006857999575
51245	0.0006856331851
51250	0.0006855062086
51255	0.0006853516527
51260	0.0006852781229
51265	0.0006851528586
51270	0.0006850135731
51275	0.0006848896507
51280	0.0006847482367
51285	0.0006846549478
51290	0.0006844947001
51295	0.0006843117318
51300	0.0006841574072
51305	0.0006840305695
51310	0.0006838575039
51315	0.0006837338591
51320	0.0006835831902
51325	0.0006834872637
51330	0.0006833573257
51335	0.0006832476095
51340	0.0006831048072
51345	0.000683024799
51350	0.0006828842642
51355	0.0006827739001
51360	0.0006826911618
51365	0.0006825701084
51370	0.0006824608086
51375	0.0006823112503
51380	0.0006821506787
51385	0.0006820640533
51390	0.0006818957077
51395	0.0006817939969
51400	0.0006816469374
51405	0.0006815463372
51410	0.0006814087176
51415	0.0006813219534
51420	0.0006811888687
51425	0.0006810118235
51430	0.0006808731396
51435	0.0006807697167
51440	0.0006806508382
51445	0.0006805699508
51450	0.0006804256677
51455	0.0006803035037
51460	0.0006801979522
51465	0.0006800575562
51470	0.0006799480251
51475	0.000679822807
51480	0.0006797185048
51485	0.0006796015236
51490	0.0006794373889
51495	0.0006793736692
51500	0.0006792736243
51505	0.0006791651575
51510	0.0006790658993
51515	0.0006789691861
51520	0.0006788828384
51525	0.0006787517898
51530	0.000678636243
51535	0.0006785405942
51540	0.0006783688705
51545	0.0006782826616
51550	0.0006781821539
51555	0.0006780822479
51560	0.0006779478212
51565	0.0006778545323
51570	0.0006777628168
51575	0.000677691138
51580	0.0006775594878
51585	0.0006774000731
51590	0.0006772961411
51595	0.0006771647686
51600	0.000677069675
51605	0.0006769765713
51610	0.0006768353886
51615	0.000676697769
51620	0.0006765594553
51625	0.0006764607986
51630	0.0006763725537
51635	0.000676263439
51640	0.0006761365551
51645	0.0006759962979
51650	0.0006758854711
51655	0.0006757918583
51660	0.0006756501666
51665	0.0006755037549
51670	0.0006754054684
51675	0.000675284924
51680	0.000675157022
51685	0.000675091035
51690	0.0006748903436
51695	0.0006747816454
51700	0.0006746285703
51705	0.0006744829452
51710	0.000674306918
51715	0.0006741823478
51720	0.0006740623124
51725	0.0006738979463
51730	0.0006737896646
51735	0.0006736947099
51740	0.0006736128045
51745	0.0006734762492
51750	0.0006733408045
51755	0.0006731930972
51760	0.0006730503874
51765	0.0006729352109
51770	0.0006727863004
51775	0.0006726871347
51780	0.0006725628421
51785	0.0006724102759
51790	0.0006722451695
51795	0.0006721007938
51800	0.0006719706707
51805	0.0006718105618
51810	0.0006716464734
51815	0.0006714608674
51820	0.0006713728076
51825	0.000671272485
51830	0.0006711533289
51835	0.0006710374582
51840	0.0006709623551
51845	0.0006708213112
51850	0.0006706956767
51855	0.0006705681911
51860	0.0006704460734
51865	0.0006703874902
51870	0.0006702815685
51875	0.000670153065
51880	0.0006700366853
51885	0.0006699058217
51890	0.000669734422
51895	0.0006696521001
51900	0.0006695710739
51905	0.0006694202199
51910	0.0006693035625
51915	0.0006692353543
51920	0.0006691536803
51925	0.000669006158
51930	0.0006689315177
51935	0.0006688320744
51940	0.0006687539634
51945	0.0006686040812
51950	0.0006685315232
51955	0.00066840376
51960	0.0006682846039
51965	0.0006682107502
51970	0.0006680744263
51975	0.000667907839
51980	0.0006678145502
51985	0.0006677197805
51990	0.0006676102032
51995	0.0006674847074
52000	0.0006673694383
52005	0.0006671548647
52010	0.0006670359862
52015	0.0006669508416
52020	0.0006668246517
52025	0.0006667238202
52030	0.0006666081808
52035	0.0006664883306
52040	0.0006663435385
52045	0.0006662381258
52050	0.0006661213296
52055	0.0006660145749
52060	0.0006658620551
52065	0.0006657515985
52070	0.0006656245757
52075	0.000665464837
52080	0.0006653508636
52085	0.0006652549371
52090	0.000665163638
52095	0.0006650249541
52100	0.0006649393005
52105	0.0006648019123
52110	0.0006646763703
52115	0.0006645988147
52120	0.0006644921989
52125	0.0006643902567
52130	0.0006642040029
52135	0.0006640835048
52140	0.0006639691612
52145	0.0006637586134
52150	0.000663644316
52155	0.0006635261316
52160	0.0006634011449
52165	0.0006632745849
52170	0.000663132523
52175	0.0006630134131
52180	0.0006628948585
52185	0.0006627761188
52190	0.0006626465047
52195	0.0006624931056
52200	0.0006623633526
52205	0.0006622582638
52210	0.0006620567395
52215	0.0006619641911
52220	0.0006618319856
52225	0.0006616945511
52230	0.0006615580884
52235	0.0006614517039
52240	0.0006613063565
52245	0.0006611815086
52250	0.000661083361
52255	0.0006609500449
52260	0.0006608667513
52265	0.0006607324172
52270	0.0006605902164
52275	0.0006604369562
52280	0.0006602941076
52285	0.0006601928133
52290	0.0006600861512
52295	0.0006598761587
52300	0.0006597939757
52305	0.000659640484
52310	0.0006595327113
52315	0.000659390233
52320	0.0006592426644
52325	0.0006591500234
52330	0.0006590737172
52335	0.0006589593735
52340	0.0006588561357
52345	0.0006587618751
52350	0.0006586380915
52355	0.0006585416097
52360	0.0006584644243
52365	0.0006583809919
52370	0.0006582995955
52375	0.0006582048721
52380	0.0006580923795
52385	0.0006579680869
52390	0.0006578679957
52395	0.0006577613799
52400	0.0006576620291
52405	0.0006575686477
52410	0.0006574324626
52415	0.0006573297801
52420	0.0006572252466
52425	0.0006570217325
52430	0.0006568855937
52435	0.0006567539897
52440	0.0006566297434
52445	0.0006565327063
52450	0.0006564019353
52455	0.0006562824553
52460	0.0006561627438
52465	0.0006560652903
52470	0.0006559699191
52475	0.0006558794529
52480	0.0006557337354
52485	0.0006556178184
52490	0.0006555047705
52495	0.0006554193019
52500	0.0006552644221
52505	0.0006551529474
52510	0.0006550113483
52515	0.0006548573476
52520	0.0006547770155
52525	0.0006546341207
52530	0.000654489051
52535	0.0006543689693
52540	0.0006542564767
52545	0.0006541724889
52550	0.0006540664284
52555	0.0006539626353
52560	0.0006538769354
52565	0.0006537208061
52570	0.0006536438058
52575	0.0006535537561
52580	0.0006534163679
52585	0.0006533262257
52590	0.0006531837473
52595	0.0006530463591
52600	0.0006528906926
52605	0.0006527824572
52610	0.0006526838468
52615	0.0006525436358
52620	0.0006523920877
52625	0.0006522924593
52630	0.0006522239734
52635	0.000652141559
52640	0.0006519990806
52645	0.0006518736312
52650	0.0006517508656
52655	0.0006516341157
52660	0.0006515225485
52665	0.0006513908521
52670	0.0006512205629
52675	0.0006510710508
52680	0.0006509736435
52685	0.0006508488419
52690	0.0006507551829
52695	0.0006505745283
52700	0.0006504475518
52705	0.0006503308944
52710	0.0006501746263
52715	0.0006501079914
52720	0.0006499922595
52725	0.0006498620438
52730	0.0006497297458
52735	0.0006495724134
52740	0.000649500457
52745	0.0006493699173
52750	0.000649279081
52755	0.000649162979
52760	0.0006490359099
52765	0.0006489118487
52770	0.0006487741828
52775	0.0006486434118
52780	0.0006485054683
52785	0.000648367895
52790	0.0006482576698
52795	0.0006481408274
52800	0.000648040366
52805	0.0006478952963
52810	0.0006477382878
52815	0.0006476465722
52820	0.0006475519877
52825	0.0006474056223
52830	0.0006472830418
52835	0.000647176935
52840	0.0006470542157
52845	0.0006469097939
52850	0.0006468237701
52855	0.000646700588
52860	0.0006465910106
52865	0.000646488976
52870	0.000646339649
52875	0.0006462499233
52880	0.0006461622798
52885	0.0006460878709
52890	0.0006459359063
52895	0.0006458299383
52900	0.0006457003704
52905	0.0006456118015
52910	0.0006455243432
52915	0.0006454059737
52920	0.0006452907972
52925	0.0006451352695
52930	0.0006449943181
52935	0.0006448584107
52940	0.0006447793743
52945	0.000644665262
52950	0.0006445126959
52955	0.0006443962236
52960	0.000644330977
52965	0.0006442216309
52970	0.0006440807722
52975	0.0006439273268
52980	0.0006438003966
52985	0.0006437045164
52990	0.0006435820747
52995	0.0006434506559
53000	0.0006433736556
53005	0.0006432551935
53010	0.0006431590357
53015	0.0006430019809
53020	0.0006429054991
53025	0.0006428081381
53030	0.0006427168853
53035	0.0006426139714
53040	0.0006424726036
53045	0.0006423852842
53050	0.0006422348003
53055	0.0006421262873
53060	0.0006420183757
53065	0.0006419006078
53070	0.0006417635435
53075	0.0006416588712
53080	0.0006415359206
53085	0.0006414200036
53090	0.0006412827542
53095	0.0006411725753
53100	0.0006410394905
53105	0.0006409406951
53110	0.0006408415756
53115	0.0006407374586
53120	0.0006406279275
53125	0.0006405250136
53130	0.000640350097
53135	0.0006402324679
53140	0.0006400892028
53145	0.0006400116935
53150	0.0006398699555
53155	0.000639765422
53160	0.0006396836092
53165	0.0006395945313
53170	0.0006394600583
53175	0.0006393786619
53180	0.0006392717222
53185	0.0006391523809
53190	0.0006390653391
53195	0.0006389674691
53200	0.0006388515058
53205	0.0006387720993
53210	0.0006386263354
53215	0.0006385271697
53220	0.0006384374903
53225	0.00063832236
53230	0.0006382368914
53235	0.0006381760408
53240	0.0006380561906
53245	0.0006379112134
53250	0.0006377891419
53255	0.0006376835441
53260	0.0006375535135
53265	0.0006374173747
53270	0.0006373023832
53275	0.0006372029399
53280	0.0006370917429
53285	0.000637015992
53290	0.0006369144663
53295	0.0006367904051
53300	0.0006366682874
53305	0.0006365742581
53310	0.0006364842548
53315	0.0006363868012
53320	0.0006362576498
53325	0.0006361025386
53330	0.0006360252143
53335	0.0006359337764
53340	0.0006357601092
53345	0.0006356776023
53350	0.0006355690892
53355	0.0006354708953
53360	0.0006353501195
53365	0.000635202551
53370	0.0006350754356
53375	0.0006349441094
53380	0.0006348778446
53385	0.0006347488784
53390	0.0006346432343
53395	0.0006345455956
53400	0.0006344482809
53405	0.0006343091806
53410	0.0006341401408
53415	0.000634030332
53420	0.000633936349
53425	0.000633834083
53430	0.000633727282
53435	0.0006336117816
53440	0.0006334958183
53445	0.0006333528772
53450	0.0006332232168
53455	0.0006331202103
53460	0.0006330327983
53465	0.0006329438592
53470	0.0006328767153
53475	0.0006327413169
53480	0.0006326132761
53485	0.0006325163778
53490	0.0006324146208
53495	0.000632284729
53500	0.0006321607141
53505	0.0006320285548
53510	0.0006319244841
53515	0.0006318314266
53520	0.0006317699281
53525	0.0006316287454
53530	0.0006315437397
53535	0.000631376736
53540	0.0006312673899
53545	0.0006311503161
53550	0.0006310404148
53555	0.0006309198241
53560	0.0006308240365
53565	0.0006306840106
53570	0.0006305786442
53575	0.0006304507885
53580	0.0006303500495
53585	0.0006302434799
53590	0.0006301377433
53595	0.0006300308035
53600	0.0006299140074
53605	0.0006297912881
53610	0.0006296845334
53615	0.0006295944375
53620	0.0006295027682
53625	0.0006293995767
53630	0.0006293141082
53635	0.000629247936
53640	0.0006291475672
53645	0.0006290540007
53650	0.0006289230909
53655	0.0006288341981
53660	0.0006286994938
53665	0.0006285823274
53670	0.0006284860307
53675	0.0006283721961
53680	0.0006282620171
53685	0.0006281113482
53690	0.0006280143574
53695	0.0006279241227
53700	0.0006278219029
53705	0.0006276945099
53710	0.0006275883568
53715	0.0006274276464
53720	0.0006273356069
53725	0.0006272459274
53730	0.0006271552299
53735	0.0006270547223
53740	0.0006269906325
53745	0.0006269048863
53750	0.0006267975764
53755	0.0006267189102
53760	0.0006266272872
53765	0.0006264956833
53770	0.0006263812008
53775	0.0006262957323
53780	0.0006261918004
53785	0.0006260697289
53790	0.0006259184122
53795	0.0006258261413
53800	0.0006257556657
53805	0.0006256054595
53810	0.0006254565953
53815	0.0006253814922
53820	0.0006252649274
53825	0.000625173906
53830	0.0006250631255
53835	0.0006249565559
53840	0.0006248531793
53845	0.0006247548002
53850	0.0006246666015
53855	0.0006245594767
53860	0.0006244663266
53865	0.0006243461062
53870	0.0006242515216
53875	0.0006241319953
53880	0.0006240565683
53885	0.0006239528677
53890	0.0006238608745
53895	0.0006237865581
53900	0.000623650697
53905	0.0006235673571
53910	0.0006234257116
53915	0.000623330433
53920	0.000623211138
53925	0.0006230878634
53930	0.0006229798594
53935	0.0006228610271
53940	0.0006227663038
53945	0.0006226446488
53950	0.000622557283
53955	0.0006224461786
53960	0.0006223428945
53965	0.0006222024985
53970	0.000622068442
53975	0.0006219210586
53980	0.0006218020875
53985	0.0006217000065
53990	0.0006215953342
53995	0.0006214951968
54000	0.0006213747912
54005	0.0006212777541
54010	0.0006211608654
54015	0.0006210725742
54020	0.0006209587858
54025	0.0006208354187
54030	0.0006207580945
54035	0.0006206235753
54040	0.0006205184865
54045	0.0006204185341
54050	0.0006203394514
54055	0.0006202361674
54060	0.0006201353358
54065	0.0006200510241
54070	0.0006199716175
54075	0.0006198854086
54080	0.0006197841606
54085	0.0006196594053
54090	0.000619593048
54095	0.0006194699586
54100	0.0006193681552
54105	0.000619271257
54110	0.0006191650113
54115	0.0006190712597
54120	0.0006189401186
54125	0.0006188300321
54130	0.0006187438232
54135	0.0006186197157
54140	0.0006184847801
54145	0.0006183632639
54150	0.0006182404058
54155	0.0006180976961
54160	0.0006179904324
54165	0.0006179285175
54170	0.0006177816893
54175	0.000617656934
54180	0.0006175645706
54185	0.0006174711892
54190	0.0006173610102
54195	0.0006172295451
54200	0.000617094702
54205	0.0006169654118
54210	0.0006168674492
54215	0.0006167509307
54220	0.0006166669893
54225	0.0006165458896
54230	0.0006164511199
54235	0.0006163638467
54240	0.0006162414514
54245	0.0006161721788
54250	0.0006160504313
54255	0.0006159885164
54260	0.0006158947185
54265	0.0006157845858
54270	0.0006156916209
54275	0.000615581118
54280	0.000615460805
54285	0.000615370015
54290	0.000615224575
54295	0.0006151315638
54300	0.0006150508153
54305	0.0006149479477
54310	0.0006148469773
54315	0.0006147152345
54320	0.0006146237504
54325	0.0006144904343
54330	0.0006143925643
54335	0.0006142743799
54340	0.0006141786848
54345	0.0006141306058
54350	0.0006140218151
54355	0.0006138979852
54360	0.0006138168665
54365	0.0006136982656
54370	0.0006135953055
54375	0.0006134833218
54380	0.0006133435736
54385	0.0006132264535
54390	0.0006131478336
54395	0.0006130285386
54400	0.0006128829136
54405	0.0006127932804
54410	0.000612690783
54415	0.0006126150783
54420	0.00061252762
54425	0.0006124255391
54430	0.0006123249389
54435	0.0006122464578
54440	0.0006121455799
54445	0.0006120863952
54450	0.0006120286449
54455	0.0006118940795
54460	0.0006117671955
54465	0.0006116614126
54470	0.0006115386008
54475	0.0006114432758
54480	0.000611347118
54485	0.0006112759482
54490	0.0006110943681
54495	0.0006110024675
54500	0.0006108982579
54505	0.0006107669779
54510	0.0006106200109
54515	0.0006105243158
54520	0.0006104136278
54525	0.0006102944717
54530	0.0006101638395
54535	0.0006100632856
54540	0.0006099817966
54545	0.000609909979
54550	0.0006098252046
54555	0.0006097358028
54560	0.0006096216443
54565	0.0006095456157
54570	0.0006094695409
54575	0.0006093932346
54580	0.0006092556613
54585	0.0006091493694
54590	0.0006090585794
54595	0.0006089516859
54600	0.0006088530755
54605	0.0006087549741
54610	0.0006086795934
54615	0.0006085973641
54620	0.0006084934784
54625	0.0006083847339
54630	0.0006082787197
54635	0.0006081968143
54640	0.0006081183794
54645	0.0006080227769
54650	0.0006079175955
54655	0.0006077452703
54660	0.0006076549892
54665	0.0006075250975
54670	0.0006074301427
54675	0.000607348515
54680	0.0006072774377
54685	0.0006071679992
54690	0.0006070822067
54695	0.0006070136283
54700	0.0006068684198
54705	0.0006067658298
54710	0.0006066891071
54715	0.0006065740694
54720	0.000606482724
54725	0.0006063441327
54730	0.0006062433011
54735	0.0006061455237
54740	0.0006060498748
54745	0.0006059360402
54750	0.0006058615849
54755	0.0006057359967
54760	0.000605644929
54765	0.0006055241995
54770	0.000605452058
54775	0.0006053798701
54780	0.0006052625187
54785	0.0006051638157
54790	0.0006050330448
54795	0.000604953268
54800	0.0006048087073
54805	0.0006046891346
54810	0.0006046032959
54815	0.0006044977907
54820	0.0006044390224
54825	0.0006043361548
54830	0.0006042142221
54835	0.0006041187121
54840	0.0006040184821
54845	0.0006039120514
54850	0.0006038380589
54855	0.0006037645291
54860	0.0006036648081
54865	0.0006035760079
54870	0.0006035239956
54875	0.0006034087728
54880	0.0006032694873
54885	0.0006031600025
54890	0.0006030635207
54895	0.000602977682
54900	0.0006028561196
54905	0.000602758481
54910	0.0006026830077
54915	0.0006025816671
54920	0.0006024950417
54925	0.0006023533963
54930	0.0006022586729
54935	0.0006021713997
54940	0.0006020871343
54945	0.0006019783436
54950	0.0006019184647
54955	0.0006018367907
54960	0.0006016816332
54965	0.0006015598857
54970	0.0006014375366
54975	0.0006013369827
54980	0.0006012601212
54985	0.0006011784934
54990	0.0006011037605
54995	0.0006010168113
55000	0.0006008771556
55005	0.000600787291
55010	0.0006007002492
55015	0.0006005601308
55020	0.0006004681376
55025	0.0006003705453
55030	0.0006002938689
55035	0.000600196184
55040	0.0006000724929
55045	0.0005999962793
55050	0.0005998639812
55055	0.0005996955893
55060	0.000599583837
55065	0.0005995000343
55070	0.000599423034
55075	0.0005993151688
55080	0.0005992378445
55085	0.000599121835
55090	0.0005990622338
55095	0.000598958487
55100	0.0005988551566
55105	0.000598774732
55110	0.0005986466449
55115	0.0005985321624
55120	0.0005984258242
55125	0.0005983382271
55130	0.0005982463727
55135	0.0005981838563
55140	0.0005980790451
55145	0.0005979919107
55150	0.0005978712275
55155	0.0005977691928
55160	0.0005976954317
55165	0.0005975910833
55170	0.0005975077897
55175	0.0005974092718
55180	0.0005973070058
55185	0.0005972172337
55190	0.0005971407424
55195	0.0005970400034
55200	0.0005969603655
55205	0.0005968417183
55210	0.0005967332978
55215	0.0005966057197
55220	0.0005964853141
55225	0.0005963381158
55230	0.0005962237722
55235	0.0005961290951
55240	0.0005960434877
55245	0.0005959249331
55250	0.0005958408066
55255	0.000595762418
55260	0.0005957119328
55265	0.0005955744058
55270	0.0005954717696
55275	0.0005953345664
55280	0.000595219066
55285	0.0005951005576
55290	0.0005950167087
55295	0.0005949379962
55300	0.0005948425325
55305	0.0005947739078
55310	0.0005946603971
55315	0.0005945876077
55320	0.0005944997792
55325	0.000594379096
55330	0.000594307371
55335	0.0005942414302
55340	0.0005941231069
55345	0.0005940241726
55350	0.000593937501
55355	0.0005938451376
55360	0.0005937408818
55365	0.0005936486572
55370	0.0005935653173
55375	0.0005934710104
55380	0.0005933863748
55385	0.0005933006749
55390	0.0005932466729
55395	0.0005930973922
55400	0.0005930102116
55405	0.000592846771
55410	0.0005927722694
55415	0.0005926636638
55420	0.0005925601021
55425	0.0005925036012
55430	0.0005923992991
55435	0.0005922991154
55440	0.0005922024948
55445	0.0005921042546
55450	0.000592020637
55455	0.0005919093938
55460	0.0005918059708
55465	0.000591689221
55470	0.0005916036599
55475	0.0005915016252
55480	0.0005913969992
55485	0.0005913119008
55490	0.0005911838137
55495	0.0005910904786
55500	0.0005909898784
55505	0.0005909062146
55510	0.0005908250033
55515	0.0005907236627
55520	0.0005906418499
55525	0.0005905695233
55530	0.0005904864147
55535	0.0005903439364
55540	0.0005902296853
55545	0.00059015523
55550	0.0005900400072
55555	0.0005899417207
55560	0.0005898302461
55565	0.0005897407054
55570	0.0005896608824
55575	0.0005895734703
55580	0.0005894724999
55585	0.0005893885122
55590	0.0005893008225
55595	0.0005891917542
55600	0.0005890993908
55605	0.000588992451
55610	0.0005888777372
55615	0.0005887854201
55620	0.0005887023116
55625	0.0005886260979
55630	0.000588556594
55635	0.0005884461374
55640	0.0005883373004
55645	0.0005882446594
55650	0.0005881402184
55655	0.0005880326308
55660	0.0005879555842
55665	0.0005878910779
55670	0.0005877987146
55675	0.000587733653
55680	0.0005876518864
55685	0.0005875559599
55690	0.0005874665118
55695	0.000587382339
55700	0.0005872755843
55705	0.0005871704955
55710	0.0005870893305
55715	0.0005869783649
55720	0.0005868406065
55725	0.0005867381091
55730	0.0005866165466
55735	0.0005865112728
55740	0.0005863892939
55745	0.0005862890639
55750	0.0005861722677
55755	0.0005861033654
55760	0.0005860132232
55765	0.0005859218778
55770	0.0005858622303
55775	0.0005857856465
55780	0.0005856680174
55785	0.0005855557098
55790	0.0005854952756
55795	0.0005854155914
55800	0.0005853458561
55805	0.0005852293376
55810	0.000585174225
55815	0.0005850782059
55820	0.0005849959766
55825	0.000584928879
55830	0.0005847827449
55835	0.0005846641904
55840	0.0005845889022
55845	0.000584493022
55850	0.000584406628
55855	0.0005843386511
55860	0.0005841958488
55865	0.0005840899271
55870	0.0005840154718
55875	0.0005839029792
55880	0.000583829542
55885	0.0005837371786
55890	0.0005836654535
55895	0.00058356564
55900	0.0005834593018
55905	0.0005833552773
55910	0.0005832491705
55915	0.0005831579177
55920	0.000583050654
55925	0.0005829528303
55930	0.0005828550991
55935	0.0005827305289
55940	0.0005826187766
55945	0.0005825067004
55950	0.0005823558001
55955	0.0005822638069
55960	0.0005821964779
55965	0.0005821023561
55970	0.0005820226719
55975	0.0005819405351
55980	0.0005817818145
55985	0.0005816681187
55990	0.0005815967638
55995	0.0005814956083
56000	0.0005814278628
56005	0.0005813385536
56010	0.0005812455886
56015	0.0005811470245
56020	0.0005810394369
56025	0.0005809835376
56030	0.0005808847421
56035	0.0005808039473
56040	0.0005806824312
56045	0.0005806138065
56050	0.0005805645707
56055	0.0005805049695
56060	0.0005804257943
56065	0.0005803208443
56070	0.0005802327844
56075	0.0005801780883
56080	0.0005800609682
56085	0.0005799454677
56090	0.0005798299672
56095	0.0005797634711
56100	0.0005796607423
56105	0.0005795817985
56110	0.000579503595
56115	0.0005794509349
56120	0.0005793527873
56125	0.0005792549173
56130	0.0005791475148
56135	0.0005790773167
56140	0.0005789520061
56145	0.0005788704709
56150	0.0005787862055
56155	0.0005786611263
56160	0.0005785454869
56165	0.0005784307731
56170	0.0005783407697
56175	0.0005781942655
56180	0.0005781194401
56185	0.0005780510005
56190	0.0005779331863
56195	0.0005778040349
56200	0.0005777150495
56205	0.0005775865922
56210	0.0005774568855
56215	0.0005773681778
56220	0.0005772606365
56225	0.0005771667924
56230	0.0005770468958
56235	0.0005769630932
56240	0.0005768606883
56245	0.0005767736465
56250	0.0005767018288
56255	0.0005766007659
56260	0.0005764648122
56265	0.0005763807782
56270	0.0005763150688
56275	0.0005762408449
56280	0.0005761525074
56285	0.0005760689824
56290	0.0005759826347
56295	0.0005759158147
56300	0.0005758047565
56305	0.0005757159562
56310	0.0005756174384
56315	0.0005755388185
56320	0.0005754549233
56325	0.0005753635779
56330	0.0005752830145
56335	0.0005751806559
56340	0.0005750197604
56345	0.0005749165688
56350	0.0005748193466
56355	0.0005747042626
56360	0.0005746167118
56365	0.0005745369813
56370	0.0005744131051
56375	0.0005743153739
56380	0.0005742434638
56385	0.0005741565608
56390	0.0005740854835
56395	0.0005740337489
56400	0.0005739334264
56405	0.0005738505955
56410	0.0005737884955
56415	0.000573699834
56420	0.0005736084887
56425	0.0005735219559
56430	0.0005734464363
56435	0.0005733316762
56440	0.0005731953986
56445	0.0005730750856
56450	0.0005730160859
56455	0.000572941353
56460	0.0005728664351
56465	0.0005727684725
56470	0.0005727095654
56475	0.0005726080397
56480	0.0005725190544
56485	0.000572448116
56490	0.0005723602875
56495	0.0005722813899
56500	0.0005721887026
56505	0.0005720791252
56510	0.0005720088809
56515	0.0005719251708
56520	0.0005718374349
56525	0.000571753262
56530	0.0005716752437
56535	0.0005715864434
56540	0.0005715120344
56545	0.0005713906108
56550	0.0005713190709
56555	0.0005711944081
56560	0.0005711212485
56565	0.0005710358726
56570	0.0005709209736
56575	0.0005708275459
56580	0.0005707745157
56585	0.0005707156086
56590	0.0005706494364
56595	0.0005705598958
56600	0.0005704863197
56605	0.0005704001108
56610	0.0005702873868
